timestamp,open,high,low,close
2024-10-04 11:57:00,1365.01,1365.68,1364.0,1365.3
2024-10-04 11:58:00,1365.94,1367.03,1362.3,1362.3
2024-10-04 11:59:00,1362.15,1362.15,1362.09,1362.09
2024-10-09 10:20:00,1269.41,1270.56,1268.54,1269.63
2024-10-09 10:21:00,1269.67,1271.16,1269.56,1270.14
2024-10-09 10:22:00,1270.15,1270.15,1267.74,1267.74
2024-10-09 10:23:00,1268.06,1269.39,1267.62,1268.33
2024-10-09 10:24:00,1268.35,1271.09,1267.3,1270.05
2024-10-09 10:25:00,1270.15,1272.04,1270.15,1271.35
2024-10-09 10:26:00,1271.44,1272.01,1269.45,1269.9
2024-10-09 10:27:00,1269.7,1270.58,1268.94,1270.22
2024-10-09 10:28:00,1270.51,1273.42,1270.51,1273.34
2024-10-09 10:29:00,1273.27,1275.86,1272.49,1275.03
2024-10-09 10:30:00,1274.82,1275.64,1271.54,1273.81
2024-10-09 10:31:00,1274.06,1274.91,1272.82,1273.54
2024-10-09 10:32:00,1273.58,1276.57,1273.58,1276.44
2024-10-09 10:33:00,1276.29,1276.41,1273.92,1274.39
2024-10-09 10:34:00,1274.83,1275.13,1273.16,1274.17
2024-10-09 10:35:00,1274.21,1274.75,1272.91,1274.35
2024-10-09 10:36:00,1274.45,1277.28,1274.43,1277.28
2024-10-09 10:37:00,1277.05,1277.05,1273.38,1273.74
2024-10-09 10:38:00,1273.57,1275.51,1273.57,1274.38
2024-10-09 10:39:00,1274.52,1274.52,1271.47,1272.97
2024-10-09 10:40:00,1273.05,1274.3,1272.42,1272.67
2024-10-09 10:41:00,1272.75,1273.32,1271.62,1271.97
2024-10-09 10:42:00,1271.87,1272.99,1270.21,1270.59
2024-10-09 10:43:00,1270.11,1271.45,1269.99,1270.89
2024-10-09 10:44:00,1270.97,1271.61,1269.54,1271.29
2024-10-09 10:45:00,1271.18,1272.46,1270.7,1271.45
2024-10-09 10:46:00,1271.64,1272.93,1271.24,1271.74
2024-10-09 10:47:00,1271.97,1273.0,1271.54,1271.73
2024-10-09 10:48:00,1271.06,1272.26,1268.31,1268.31
2024-10-09 10:49:00,1267.98,1268.06,1265.02,1265.24
2024-10-09 10:50:00,1265.62,1267.17,1265.62,1266.84
2024-10-09 10:51:00,1266.84,1267.36,1263.15,1263.65
2024-10-09 10:52:00,1263.73,1263.73,1260.71,1260.81
2024-10-09 10:53:00,1260.84,1261.8,1259.83,1260.74
2024-10-09 10:54:00,1260.28,1262.9,1260.28,1262.33
2024-10-09 10:55:00,1262.15,1263.93,1261.76,1263.93
2024-10-09 10:56:00,1263.92,1266.09,1263.39,1265.62
2024-10-09 10:57:00,1265.37,1266.11,1262.71,1262.84
2024-10-09 10:58:00,1263.56,1267.44,1263.53,1267.44
2024-10-09 10:59:00,1267.33,1268.25,1266.83,1267.39
2024-10-09 11:00:00,1267.27,1271.53,1267.27,1271.26
2024-10-09 11:01:00,1271.49,1274.62,1271.18,1273.61
2024-10-09 11:02:00,1272.89,1275.38,1272.47,1275.38
2024-10-09 11:03:00,1275.13,1276.82,1274.43,1276.66
2024-10-09 11:04:00,1276.49,1278.31,1276.47,1278.31
2024-10-09 11:05:00,1278.48,1279.02,1277.72,1278.76
2024-10-09 11:06:00,1278.56,1282.21,1278.56,1282.21
2024-10-09 11:07:00,1282.37,1284.18,1281.7,1283.95
2024-10-09 11:08:00,1284.24,1285.43,1283.54,1284.55
2024-10-09 11:09:00,1284.31,1285.15,1283.71,1284.96
2024-10-09 11:10:00,1284.65,1287.49,1284.65,1286.47
2024-10-09 11:11:00,1285.87,1285.87,1282.93,1283.28
2024-10-09 11:12:00,1283.25,1283.66,1282.05,1282.84
2024-10-09 11:13:00,1282.28,1284.37,1281.86,1283.94
2024-10-09 11:14:00,1284.33,1284.78,1283.59,1284.14
2024-10-09 11:15:00,1284.23,1285.02,1283.86,1284.31
2024-10-09 11:16:00,1284.41,1286.03,1284.18,1285.99
2024-10-09 11:17:00,1285.98,1288.31,1285.52,1286.71
2024-10-09 11:18:00,1287.09,1287.15,1285.49,1286.06
2024-10-09 11:19:00,1285.66,1286.97,1285.1,1286.97
2024-10-09 11:20:00,1286.86,1288.35,1286.64,1287.08
2024-10-09 11:21:00,1287.71,1289.86,1287.25,1288.42
2024-10-09 11:22:00,1288.31,1289.56,1286.78,1286.78
2024-10-09 11:23:00,1287.43,1287.43,1285.13,1285.25
2024-10-09 11:24:00,1285.09,1287.92,1285.09,1287.29
2024-10-09 11:25:00,1287.14,1287.14,1284.38,1284.88
2024-10-09 11:26:00,1284.92,1286.99,1283.97,1286.8
2024-10-09 11:27:00,1286.75,1288.17,1286.14,1288.17
2024-10-09 11:28:00,1288.18,1289.57,1287.02,1289.01
2024-10-09 11:29:00,1289.3,1290.07,1287.36,1288.53
2024-10-09 11:30:00,1288.67,1290.18,1287.49,1289.85
2024-10-09 11:31:00,1290.1,1291.36,1289.66,1290.94
2024-10-09 11:32:00,1291.04,1291.54,1288.83,1288.83
2024-10-09 11:33:00,1288.45,1290.41,1288.13,1290.41
2024-10-09 11:34:00,1290.55,1291.95,1290.55,1291.17
2024-10-09 11:35:00,1290.49,1291.6,1289.6,1290.16
2024-10-09 11:36:00,1290.09,1290.68,1289.42,1289.86
2024-10-09 11:37:00,1289.81,1290.03,1288.48,1288.48
2024-10-09 11:38:00,1288.14,1288.31,1286.08,1287.17
2024-10-09 11:39:00,1286.79,1286.79,1284.94,1286.64
2024-10-09 11:40:00,1286.46,1289.12,1285.71,1288.07
2024-10-09 11:41:00,1287.81,1289.39,1287.64,1288.94
2024-10-09 11:42:00,1289.2,1290.87,1288.43,1289.22
2024-10-09 11:43:00,1289.17,1289.17,1284.18,1284.3
2024-10-09 11:44:00,1285.2,1285.88,1284.19,1285.62
2024-10-09 11:45:00,1285.39,1286.25,1280.61,1280.87
2024-10-09 11:46:00,1280.46,1284.59,1280.46,1284.58
2024-10-09 11:47:00,1284.64,1286.49,1284.29,1284.29
2024-10-09 11:48:00,1284.17,1285.74,1283.68,1285.37
2024-10-09 11:49:00,1285.51,1285.51,1282.36,1282.36
2024-10-09 11:50:00,1282.6,1283.5,1281.4,1282.14
2024-10-09 11:51:00,1282.2,1283.31,1281.01,1282.78
2024-10-09 11:52:00,1282.56,1283.96,1282.29,1282.83
2024-10-09 11:53:00,1282.68,1283.39,1281.73,1281.73
2024-10-09 11:54:00,1282.11,1282.58,1278.57,1280.87
2024-10-09 11:55:00,1280.96,1283.05,1280.96,1281.6
2024-10-09 11:56:00,1281.55,1283.83,1281.55,1283.83
2024-10-09 11:57:00,1283.62,1283.7,1280.63,1281.58
2024-10-09 11:58:00,1281.73,1283.36,1281.35,1281.65
2024-10-09 11:59:00,1281.69,1281.69,1281.35,1281.35
2024-10-14 10:20:00,1468.76,1471.37,1468.76,1471.22
2024-10-14 10:21:00,1471.03,1472.37,1469.61,1469.99
2024-10-14 10:22:00,1470.36,1470.36,1467.6,1467.79
2024-10-14 10:23:00,1468.18,1469.22,1466.58,1469.19
2024-10-14 10:24:00,1468.72,1469.35,1466.57,1467.55
2024-10-14 10:25:00,1467.23,1467.58,1465.62,1466.33
2024-10-14 10:26:00,1466.28,1466.28,1464.51,1464.71
2024-10-14 10:27:00,1464.52,1466.29,1463.47,1466.13
2024-10-14 10:28:00,1466.57,1469.81,1466.37,1469.32
2024-10-14 10:29:00,1469.33,1469.85,1467.72,1468.75
2024-10-14 10:30:00,1468.76,1468.97,1465.12,1465.5
2024-10-14 10:31:00,1465.48,1465.48,1460.75,1460.75
2024-10-14 10:32:00,1460.96,1461.32,1458.7,1460.75
2024-10-14 10:33:00,1460.38,1460.38,1458.04,1458.32
2024-10-14 10:34:00,1457.98,1461.15,1457.32,1461.15
2024-10-14 10:35:00,1461.33,1466.18,1461.11,1466.15
2024-10-14 10:36:00,1466.15,1466.26,1463.94,1464.16
2024-10-14 10:37:00,1463.84,1464.9,1463.18,1463.94
2024-10-14 10:38:00,1464.32,1466.82,1463.05,1466.82
2024-10-14 10:39:00,1466.71,1466.76,1464.86,1466.33
2024-10-14 10:40:00,1466.15,1466.86,1465.36,1466.69
2024-10-14 10:41:00,1466.5,1468.29,1465.85,1467.61
2024-10-14 10:42:00,1467.31,1470.34,1467.31,1470.22
2024-10-14 10:43:00,1470.1,1470.35,1466.9,1467.36
2024-10-14 10:44:00,1467.4,1468.49,1466.66,1467.2
2024-10-14 10:45:00,1467.83,1467.9,1466.32,1466.32
2024-10-14 10:46:00,1466.54,1466.81,1462.48,1462.48
2024-10-14 10:47:00,1462.16,1462.74,1461.38,1461.87
2024-10-14 10:48:00,1462.01,1465.69,1462.01,1464.76
2024-10-14 10:49:00,1464.62,1465.25,1463.27,1464.73
2024-10-14 10:50:00,1464.97,1468.43,1464.86,1468.4
2024-10-14 10:51:00,1468.23,1469.3,1466.81,1467.29
2024-10-14 10:52:00,1467.16,1468.01,1466.5,1467.72
2024-10-14 10:53:00,1467.41,1471.24,1467.41,1470.14
2024-10-14 10:54:00,1470.11,1470.48,1468.32,1469.59
2024-10-14 10:55:00,1469.8,1471.39,1469.8,1471.39
2024-10-14 10:56:00,1471.97,1475.22,1471.95,1475.22
2024-10-14 10:57:00,1475.03,1475.03,1472.15,1474.71
2024-10-14 10:58:00,1474.33,1474.57,1472.5,1474.57
2024-10-14 10:59:00,1474.08,1475.98,1472.16,1474.59
2024-10-14 11:00:00,1474.95,1476.04,1474.3,1476.04
2024-10-14 11:01:00,1476.04,1477.77,1474.5,1474.5
2024-10-14 11:02:00,1474.66,1475.45,1472.58,1474.94
2024-10-14 11:03:00,1474.59,1475.62,1473.91,1474.1
2024-10-14 11:04:00,1474.63,1475.0,1472.18,1473.32
2024-10-14 11:05:00,1473.31,1473.31,1469.65,1471.43
2024-10-14 11:06:00,1471.18,1471.53,1468.87,1470.82
2024-10-14 11:07:00,1471.45,1471.71,1466.45,1466.45
2024-10-14 11:08:00,1466.12,1468.52,1465.61,1466.71
2024-10-14 11:09:00,1466.84,1466.84,1464.19,1464.49
2024-10-14 11:10:00,1464.78,1465.22,1461.18,1461.18
2024-10-14 11:11:00,1460.45,1461.16,1459.58,1461.16
2024-10-14 11:12:00,1461.58,1462.84,1460.55,1462.48
2024-10-14 11:13:00,1462.45,1465.46,1462.45,1464.82
2024-10-14 11:14:00,1465.11,1468.82,1465.11,1468.61
2024-10-14 11:15:00,1467.74,1470.55,1467.48,1470.41
2024-10-14 11:16:00,1469.72,1470.92,1469.51,1470.92
2024-10-14 11:17:00,1471.26,1473.06,1470.88,1473.04
2024-10-14 11:18:00,1473.19,1473.19,1469.15,1469.97
2024-10-14 11:19:00,1469.89,1473.17,1469.66,1473.17
2024-10-14 11:20:00,1473.26,1473.26,1471.65,1473.25
2024-10-14 11:21:00,1473.14,1474.26,1471.23,1471.66
2024-10-14 11:22:00,1471.97,1471.97,1469.54,1470.43
2024-10-14 11:23:00,1471.07,1471.37,1468.85,1468.85
2024-10-14 11:24:00,1469.34,1469.55,1467.79,1468.56
2024-10-14 11:25:00,1468.54,1470.59,1468.54,1470.49
2024-10-14 11:26:00,1470.57,1472.08,1470.28,1471.36
2024-10-14 11:27:00,1471.65,1472.66,1470.36,1471.4
2024-10-14 11:28:00,1470.87,1472.98,1470.74,1471.69
2024-10-14 11:29:00,1472.34,1473.72,1472.19,1473.37
2024-10-14 11:30:00,1473.26,1473.88,1471.06,1473.41
2024-10-14 11:31:00,1473.01,1474.29,1472.21,1473.39
2024-10-14 11:32:00,1473.43,1474.11,1470.59,1470.69
2024-10-14 11:33:00,1470.73,1470.83,1469.44,1470.83
2024-10-14 11:34:00,1470.21,1472.42,1469.55,1472.42
2024-10-14 11:35:00,1472.93,1473.42,1471.61,1472.21
2024-10-14 11:36:00,1472.96,1473.18,1468.66,1468.96
2024-10-14 11:37:00,1469.73,1471.59,1468.67,1471.38
2024-10-14 11:38:00,1471.54,1472.84,1470.2,1470.2
2024-10-14 11:39:00,1470.32,1472.16,1469.76,1472.16
2024-10-14 11:40:00,1472.53,1474.69,1472.39,1474.18
2024-10-14 11:41:00,1474.44,1474.57,1472.57,1472.68
2024-10-14 11:42:00,1472.27,1473.13,1470.94,1473.1
2024-10-14 11:43:00,1473.44,1474.1,1470.99,1471.51
2024-10-14 11:44:00,1471.57,1471.57,1467.32,1467.32
2024-10-14 11:45:00,1467.26,1469.98,1467.16,1469.31
2024-10-14 11:46:00,1469.63,1472.63,1469.63,1471.96
2024-10-14 11:47:00,1471.91,1473.58,1468.72,1469.84
2024-10-14 11:48:00,1470.13,1472.41,1469.12,1469.32
2024-10-14 11:49:00,1469.3,1470.65,1468.14,1470.59
2024-10-14 11:50:00,1469.6,1470.96,1468.72,1470.44
2024-10-14 11:51:00,1470.41,1473.81,1470.38,1473.81
2024-10-14 11:52:00,1473.95,1476.42,1473.95,1476.42
2024-10-14 11:53:00,1476.35,1477.6,1475.47,1477.55
2024-10-14 11:54:00,1477.83,1478.61,1475.69,1476.28
2024-10-14 11:55:00,1476.51,1479.38,1475.62,1479.38
2024-10-14 11:56:00,1479.5,1481.41,1479.3,1480.87
2024-10-14 11:57:00,1481.55,1483.02,1481.55,1482.92
2024-10-14 11:58:00,1483.12,1483.12,1481.02,1481.02
2024-10-14 11:59:00,1481.39,1481.77,1481.39,1481.77
2024-10-19 10:20:00,1320.56,1322.85,1320.47,1321.44
2024-10-19 10:21:00,1321.84,1322.81,1319.17,1322.81
2024-10-19 10:22:00,1322.93,1324.83,1322.93,1324.83
2024-10-19 10:23:00,1325.13,1325.17,1323.43,1325.17
2024-10-19 10:24:00,1326.02,1326.68,1324.83,1324.83
2024-10-19 10:25:00,1324.5,1325.79,1323.61,1325.41
2024-10-19 10:26:00,1325.11,1328.08,1324.83,1327.08
2024-10-19 10:27:00,1327.08,1327.08,1324.52,1324.85
2024-10-19 10:28:00,1324.97,1325.39,1322.33,1323.4
2024-10-19 10:29:00,1323.02,1323.02,1320.88,1322.4
2024-10-19 10:30:00,1322.22,1322.96,1321.21,1321.35
2024-10-19 10:31:00,1321.37,1321.47,1318.95,1319.07
2024-10-19 10:32:00,1319.52,1320.72,1319.52,1319.8
2024-10-19 10:33:00,1319.79,1321.02,1319.19,1320.16
2024-10-19 10:34:00,1320.12,1322.9,1320.01,1322.12
2024-10-19 10:35:00,1322.56,1323.84,1321.21,1321.97
2024-10-19 10:36:00,1321.39,1321.39,1320.06,1320.91
2024-10-19 10:37:00,1320.95,1322.7,1319.73,1319.73
2024-10-19 10:38:00,1319.7,1320.99,1318.24,1320.99
2024-10-19 10:39:00,1321.31,1323.57,1320.74,1321.35
2024-10-19 10:40:00,1321.81,1323.15,1320.87,1322.44
2024-10-19 10:41:00,1322.29,1324.55,1322.29,1323.29
2024-10-19 10:42:00,1323.6,1325.01,1322.8,1324.66
2024-10-19 10:43:00,1324.96,1324.96,1323.3,1324.28
2024-10-19 10:44:00,1324.19,1326.44,1323.61,1324.25
2024-10-19 10:45:00,1324.14,1324.56,1319.87,1319.87
2024-10-19 10:46:00,1320.39,1321.71,1319.72,1319.83
2024-10-19 10:47:00,1319.85,1321.71,1318.87,1320.9
2024-10-19 10:48:00,1320.79,1320.79,1318.34,1319.64
2024-10-19 10:49:00,1319.31,1321.72,1319.31,1321.15
2024-10-19 10:50:00,1320.82,1321.74,1319.94,1320.47
2024-10-19 10:51:00,1320.32,1323.34,1319.92,1322.03
2024-10-19 10:52:00,1321.62,1324.49,1321.62,1323.8
2024-10-19 10:53:00,1323.76,1326.48,1323.46,1326.17
2024-10-19 10:54:00,1326.24,1326.24,1324.63,1325.56
2024-10-19 10:55:00,1325.44,1326.03,1324.35,1325.74
2024-10-19 10:56:00,1325.39,1325.39,1321.33,1321.65
2024-10-19 10:57:00,1322.09,1322.85,1320.72,1321.57
2024-10-19 10:58:00,1321.5,1323.97,1321.2,1323.82
2024-10-19 10:59:00,1323.2,1324.17,1322.28,1322.66
2024-10-19 11:00:00,1322.89,1324.92,1322.89,1324.92
2024-10-19 11:01:00,1325.14,1326.7,1324.61,1324.61
2024-10-19 11:02:00,1324.77,1327.64,1323.9,1327.4
2024-10-19 11:03:00,1327.84,1329.68,1327.6,1329.68
2024-10-19 11:04:00,1330.16,1331.48,1329.39,1330.99
2024-10-19 11:05:00,1331.21,1332.6,1331.21,1332.6
2024-10-19 11:06:00,1332.2,1332.61,1331.47,1331.86
2024-10-19 11:07:00,1331.54,1333.52,1331.46,1332.23
2024-10-19 11:08:00,1332.37,1335.41,1331.93,1332.88
2024-10-19 11:09:00,1332.67,1333.34,1330.81,1330.81
2024-10-19 11:10:00,1331.18,1332.24,1330.01,1330.27
2024-10-19 11:11:00,1330.18,1330.93,1329.23,1329.5
2024-10-19 11:12:00,1329.33,1330.11,1327.06,1327.33
2024-10-19 11:13:00,1327.62,1327.68,1323.01,1323.28
2024-10-19 11:14:00,1323.35,1325.11,1322.64,1322.64
2024-10-19 11:15:00,1322.32,1323.36,1320.83,1321.62
2024-10-19 11:16:00,1321.98,1324.94,1321.98,1324.94
2024-10-19 11:17:00,1325.04,1325.63,1323.79,1324.41
2024-10-19 11:18:00,1324.43,1326.85,1322.49,1322.49
2024-10-19 11:19:00,1322.54,1324.32,1322.05,1322.08
2024-10-19 11:20:00,1321.98,1322.76,1320.59,1321.09
2024-10-19 11:21:00,1321.01,1321.59,1318.55,1319.09
2024-10-19 11:22:00,1319.61,1324.0,1319.15,1324.0
2024-10-19 11:23:00,1323.41,1324.89,1322.55,1323.05
2024-10-19 11:24:00,1323.21,1323.27,1318.21,1318.51
2024-10-19 11:25:00,1318.57,1319.29,1317.28,1317.93
2024-10-19 11:26:00,1317.82,1319.07,1316.46,1319.07
2024-10-19 11:27:00,1318.8,1321.89,1318.57,1319.13
2024-10-19 11:28:00,1318.89,1318.9,1315.5,1315.58
2024-10-19 11:29:00,1315.04,1316.33,1314.66,1314.97
2024-10-19 11:30:00,1315.23,1316.14,1314.0,1315.5
2024-10-19 11:31:00,1315.31,1318.24,1315.31,1318.01
2024-10-19 11:32:00,1317.8,1319.18,1317.51,1319.18
2024-10-19 11:33:00,1319.6,1320.3,1317.97,1317.97
2024-10-19 11:34:00,1318.15,1318.44,1316.99,1317.67
2024-10-19 11:35:00,1317.13,1318.52,1316.08,1317.58
2024-10-19 11:36:00,1317.73,1317.73,1315.19,1315.67
2024-10-19 11:37:00,1316.5,1317.59,1315.22,1315.22
2024-10-19 11:38:00,1315.57,1316.94,1314.56,1316.94
2024-10-19 11:39:00,1317.74,1320.12,1317.74,1320.05
2024-10-19 11:40:00,1320.2,1322.05,1319.73,1321.97
2024-10-19 11:41:00,1321.46,1325.55,1321.46,1323.84
2024-10-19 11:42:00,1324.37,1325.02,1323.63,1324.45
2024-10-19 11:43:00,1324.35,1325.54,1323.88,1323.88
2024-10-19 11:44:00,1324.31,1327.49,1324.31,1326.51
2024-10-19 11:45:00,1326.53,1327.85,1325.23,1327.77
2024-10-19 11:46:00,1327.91,1328.29,1326.72,1326.8
2024-10-19 11:47:00,1327.07,1329.33,1326.34,1329.23
2024-10-19 11:48:00,1329.56,1329.56,1326.88,1327.29
2024-10-19 11:49:00,1327.12,1327.17,1325.77,1326.3
2024-10-19 11:50:00,1326.37,1329.91,1326.12,1328.86
2024-10-19 11:51:00,1329.22,1329.41,1326.84,1327.27
2024-10-19 11:52:00,1326.87,1327.76,1325.27,1325.49
2024-10-19 11:53:00,1326.11,1327.75,1326.11,1327.04
2024-10-19 11:54:00,1327.23,1328.13,1325.84,1326.58
2024-10-19 11:55:00,1326.92,1328.22,1326.63,1327.38
2024-10-19 11:56:00,1327.59,1329.69,1327.17,1329.69
2024-10-19 11:57:00,1330.4,1330.98,1328.84,1329.61
2024-10-19 11:58:00,1329.68,1331.45,1327.97,1327.97
2024-10-19 11:59:00,1327.99,1327.99,1327.38,1327.38
2024-10-24 10:20:00,1266.46,1266.9,1264.32,1264.6
2024-10-24 10:21:00,1264.58,1266.22,1264.32,1265.87
2024-10-24 10:22:00,1265.92,1267.33,1265.71,1265.95
2024-10-24 10:23:00,1265.94,1267.55,1265.85,1265.85
2024-10-24 10:24:00,1265.91,1266.28,1264.91,1265.47
2024-10-24 10:25:00,1265.15,1268.66,1265.15,1267.88
2024-10-24 10:26:00,1267.94,1270.04,1267.87,1269.58
2024-10-24 10:27:00,1269.4,1273.48,1269.35,1272.52
2024-10-24 10:28:00,1272.75,1272.75,1270.33,1271.1
2024-10-24 10:29:00,1271.31,1271.31,1268.21,1268.31
2024-10-24 10:30:00,1268.48,1268.87,1266.64,1267.32
2024-10-24 10:31:00,1267.55,1268.3,1265.37,1268.21
2024-10-24 10:32:00,1268.27,1270.08,1268.19,1268.94
2024-10-24 10:33:00,1268.92,1270.11,1268.15,1270.11
2024-10-24 10:34:00,1270.4,1273.56,1270.4,1273.06
2024-10-24 10:35:00,1272.48,1274.5,1272.23,1274.05
2024-10-24 10:36:00,1274.55,1275.1,1272.3,1272.64
2024-10-24 10:37:00,1273.1,1274.75,1270.1,1270.1
2024-10-24 10:38:00,1269.8,1269.8,1268.28,1268.66
2024-10-24 10:39:00,1268.24,1268.24,1266.38,1266.54
2024-10-24 10:40:00,1266.87,1271.84,1266.78,1271.84
2024-10-24 10:41:00,1272.07,1273.14,1271.06,1272.33
2024-10-24 10:42:00,1272.11,1274.12,1271.85,1272.01
